RefSeq Predicted Protein ID [e.g. XP_001720922]	Associated Gene Name
XP_006509736	Slc27a1
XP_006518478	Prrxl1
XP_006518475	Prrxl1
XP_006518476	Prrxl1
XP_011243211	Prrxl1
XP_006518477	Prrxl1
XP_006518473	Prrxl1
XP_006518474	Prrxl1
XP_011239398	E330021D16Rik
XP_011239399	E330021D16Rik
XP_011239400	E330021D16Rik
XP_006505287	E330021D16Rik
XP_006505286	E330021D16Rik
XP_006534006	Smim5
XP_006541331	Det1
XP_006530808	Lyl1
XP_006530807	Lyl1
XP_011239033	Guf1
XP_006519716	Ipo4
XP_006519717	Ipo4
XP_006518990	Phf11b
XP_006518991	Phf11b
XP_011237405	Olfr348
XP_006513204	Ap3d1
XP_011241620	Ap3d1
XP_011241621	Ap3d1
XP_006500319	Itpripl1
XP_006500318	Itpripl1
XP_006517316	Zfp759
XP_006510815	Lrrc49
XP_006510816	Lrrc49
XP_006510817	Lrrc49
XP_006540007	Ggn
XP_006540008	Ggn
XP_006540009	Ggn
XP_006506039	C87436
XP_006506036	C87436
XP_006506038	C87436
XP_006506041	C87436
XP_006506040	C87436
XP_011248182	Gm20773
XP_011249373	Gm20773
XP_011249347	Gm20773
XP_006496339	Gulp1
XP_011236901	Gulp1
XP_006496341	Gulp1
XP_006496340	Gulp1
XP_006510609	Tmem218
XP_006522936	App
XP_006496776	Pex19
XP_011237079	Pex19
XP_006537818	Mob3b
XP_006537816	Mob3b
XP_006537815	Mob3b
XP_006537817	Mob3b
XP_011240675	Gm684
XP_006509959	Gm684
XP_006509958	Gm684
XP_006501648	Med12l
XP_006501649	Med12l
XP_006501650	Med12l
XP_006501652	Med12l
XP_006501654	Med12l
XP_006501655	Med12l
XP_011238444	Med12l
XP_006501656	Med12l
XP_006501651	Med12l
XP_006501653	Med12l
XP_006516909	Auh
XP_006521777	Alcam
XP_006540608	Slc6a5
XP_006540609	Slc6a5
XP_006540611	Slc6a5
XP_006540612	Slc6a5
XP_011249079	Slc6a5
XP_006540610	Slc6a5
XP_006525992	Slc6a7
XP_006525993	Slc6a7
XP_006525994	Slc6a7
XP_006525995	Slc6a7
XP_006525996	Slc6a7
XP_006525997	Slc6a7
XP_006499217	Cd40
XP_006499218	Cd40
XP_006515979	Serpina5
XP_006526537	Fam69c
XP_006526538	Fam69c
XP_006517025	Nxnl2
XP_006517024	Nxnl2
XP_006517023	Nxnl2
XP_011244773	Clcn7
XP_006509667	Upf1
XP_006509668	Upf1
XP_006507361	Dmbt1
XP_006507362	Dmbt1
XP_006507363	Dmbt1
XP_006507364	Dmbt1
XP_006507365	Dmbt1
XP_006507366	Dmbt1
XP_011239972	Dmbt1
XP_006507367	Dmbt1
XP_006507368	Dmbt1
XP_006507369	Dmbt1
XP_011240091	Tenm4
XP_006507870	Tenm4
XP_006507871	Tenm4
XP_011240095	Tenm4
XP_006507873	Tenm4
XP_011240089	Tenm4
XP_011240090	Tenm4
XP_011240093	Tenm4
XP_006507864	Tenm4
XP_011240094	Tenm4
XP_006507867	Tenm4
XP_006507868	Tenm4
XP_006507869	Tenm4
XP_011240092	Tenm4
XP_006507866	Tenm4
XP_006507872	Tenm4
XP_006544850	D10Jhu81e
XP_006531868	Fibp
XP_006507940	Olfr558
XP_006498325	Sdccag3
XP_006498324	Sdccag3
XP_006496886	Pappa2
XP_011237108	Pappa2
XP_006496887	Pappa2
XP_001476598	Gm10424
XP_011241004	Parp16
XP_006508698	Syt8
XP_011240317	Syt8
XP_006508700	Syt8
XP_006508701	Syt8
XP_006508702	Syt8
XP_006508695	Syt8
XP_006508696	Syt8
XP_011240316	Syt8
XP_011240318	Syt8
XP_011240019	Spn
XP_011240018	Spn
XP_006507585	Spn
XP_006541070	Sec1
XP_006541074	Sec1
XP_006538888	Cep104
XP_006496126	Vwc2l
XP_006496128	Vwc2l
XP_006516316	Snx6
XP_006506419	Noto
XP_006508956	Cars2
XP_006508953	Cars2
XP_011240384	Cars2
XP_006496192	Rufy4
XP_006496193	Rufy4
XP_006496194	Rufy4
XP_006496195	Rufy4
XP_006496196	Rufy4
XP_006507695	Gdpd5
XP_006507696	Gdpd5
XP_011240040	Gdpd5
XP_006507697	Gdpd5
XP_006507698	Gdpd5
XP_006507699	Gdpd5
XP_006507700	Gdpd5
XP_006531764	Ighmbp2
XP_006531765	Ighmbp2
XP_006527436	Crtac1
XP_006527432	Crtac1
XP_006527433	Crtac1
XP_006527434	Crtac1
XP_006527435	Crtac1
XP_006523646	Dazl
XP_006523140	Dopey2
XP_006523143	Dopey2
XP_006523145	Dopey2
XP_011244445	Dopey2
XP_011244446	Dopey2
XP_011244447	Dopey2
XP_011244448	Dopey2
XP_011244449	Dopey2
XP_011244450	Dopey2
XP_006522101	Slc7a4
XP_006542933	Glipr1l1
XP_001480681	Glipr1l1
XP_006537529	Gm12185
XP_006526039	Kdm3b
XP_006526038	Kdm3b
XP_006526040	Kdm3b
XP_006518482	Ccdc122
XP_011236850	Gm973
XP_011236851	Gm973
XP_006537738	Penk
XP_006511292	Islr2
XP_006511293	Islr2
XP_006511296	Islr2
XP_006511295	Islr2
XP_006511294	Islr2
XP_006511297	Islr2
XP_006522720	Opa1
XP_006522717	Opa1
XP_006522718	Opa1
XP_006522719	Opa1
XP_006535687	Cd36
XP_006535683	Cd36
XP_006535686	Cd36
XP_006535684	Cd36
XP_006535688	Cd36
XP_006535685	Cd36
XP_006508917	Fbxo25
XP_006508918	Fbxo25
XP_006534384	Ttc19
XP_006540866	Ube3a
XP_011249149	Ube3a
XP_006540863	Ube3a
XP_006540864	Ube3a
XP_006540862	Ube3a
XP_006539800	Xrcc1
XP_011248781	Xrcc1
XP_006539801	Xrcc1
XP_006508336	Usp47
XP_006508337	Usp47
XP_006522295	Mfi2
XP_011240217	Prkrir
XP_006496585	Csprs
XP_006496586	Csprs
XP_006496587	Csprs
XP_006496588	Csprs
XP_003084503	Csprs
XP_001474281	Csprs
XP_011246418	Csprs
XP_011246419	Csprs
XP_011246420	Csprs
XP_003085582	Csprs
XP_001477761	Csprs
XP_011248618	Gm13139
XP_006497103	Uck2
XP_006525614	Cdc25c
XP_006525613	Cdc25c
XP_006495560	Tfap2d
XP_006495561	Tfap2d
XP_006495562	Tfap2d
XP_006510287	Foxred1
XP_011240785	Foxred1
XP_006510289	Foxred1
XP_011237760	Gyltl1b
XP_011237761	Gyltl1b
XP_011237762	Gyltl1b
XP_011237764	Gyltl1b
XP_006499317	Gyltl1b
XP_011237763	Gyltl1b
XP_006499319	Gyltl1b
XP_011236341	Prpmp5
XP_003084700	Prpmp5
XP_006537126	Eno1
XP_006538588	Eno1
XP_006531409	1700030J22Rik
XP_006531408	1700030J22Rik
XP_011242147	Fam228b
XP_006503239	Usp24
XP_006503240	Usp24
XP_011244938	Thumpd2
XP_011244939	Thumpd2
XP_006513585	Eea1
XP_006513586	Eea1
XP_006513587	Eea1
XP_006513588	Eea1
XP_006509485	Triml1
XP_011240521	Triml1
XP_011240522	Triml1
XP_006516225	Kif26a
XP_006511584	Mei4
XP_011241674	Gli1
XP_006511010	Hmgcll1
XP_011243293	Tulp1
XP_011244678	Tulp1
XP_006534222	Pigw
XP_006526499	Skor2
XP_006499545	Ldlrad3
XP_006499544	Ldlrad3
XP_006509089	Slc25a15
XP_006503799	Gabrb1
XP_006517814	Poc5
XP_006508748	Ankrd10
XP_006525743	Htr4
XP_006525744	Htr4
XP_006525745	Htr4
XP_006525746	Htr4
XP_011245150	Htr4
XP_011245149	Htr4
XP_006525738	Htr4
XP_006525739	Htr4
XP_006525741	Htr4
XP_006543871	Chil5
XP_006502586	Chil5
XP_011250173	Chil5
XP_011238658	Chil5
XP_011238659	Chil5
XP_006497180	Eprs
XP_006514900	Fam161a
XP_006514902	Fam161a
XP_006524454	Kif6
XP_011244796	Kif6
XP_011244797	Kif6
XP_006528593	Nxf3
XP_006528594	Nxf3
XP_011246041	Nxf3
XP_006528595	Nxf3
XP_011246042	Nxf3
XP_006528597	Nxf3
XP_006510084	Elavl3
XP_006510085	Elavl3
XP_011240701	Elavl3
XP_011250127	Rnf43
XP_006536512	Rnf43
XP_006532764	Rnf43
XP_011247146	Rnf43
XP_011236434	Tradd
XP_006499044	Ptpn1
XP_011239577	Prrt3
XP_006505906	Prrt3
XP_006527300	Dnajc4
XP_006527302	Dnajc4
XP_011245607	Dnajc4
XP_006527301	Dnajc4
XP_011245608	Dnajc4
XP_011245609	Dnajc4
XP_011245606	Dnajc4
XP_011245605	Dnajc4
XP_006527299	Dnajc4
XP_006517539	Erap1
XP_011244232	Dgcr14
XP_006501722	Tmod4
XP_006520960	Zfpm2
XP_011236342	Aurkc
XP_011236343	Aurkc
XP_011248767	Aurkc
XP_006499323	Ano3
XP_006499324	Ano3
XP_006523138	Jam2
XP_006521343	Bin2
XP_006530874	Trmt1
XP_006530875	Trmt1
XP_006530876	Trmt1
XP_006530878	Trmt1
XP_006544793	Gm2056
XP_011236579	Gm2056
XP_011237112	Brinp2
XP_006496900	Brinp2
XP_006496899	Brinp2
XP_006499958	Dbndd2
XP_006529417	Klhdc8a
XP_006519080	Ldb3
XP_006519081	Ldb3
XP_006538296	1700003M02Rik
XP_011248402	1700003M02Rik
XP_006538295	1700003M02Rik
XP_006510614	Rbm7
XP_011242552	Akr1c18
XP_006514283	Tmem198b
XP_006514284	Tmem198b
XP_006514288	Tmem198b
XP_006514285	Tmem198b
XP_006514287	Tmem198b
XP_006514286	Tmem198b
XP_006512458	Clasp2
XP_006512459	Clasp2
XP_006504871	Bhlha15
XP_006510403	Ccdc15
XP_006510404	Ccdc15
XP_006510400	Ccdc15
XP_011240834	Ccdc15
XP_006510401	Ccdc15
XP_006510402	Ccdc15
XP_006505411	Cald1
XP_006505412	Cald1
XP_006505415	Cald1
XP_006505414	Cald1
XP_006505410	Cald1
XP_006505413	Cald1
XP_006505408	Cald1
XP_006505409	Cald1
XP_011241128	Nmnat3
XP_011241129	Nmnat3
XP_006511566	Nmnat3
XP_006511565	Nmnat3
XP_006511567	Nmnat3
XP_006511569	Nmnat3
XP_006511570	Nmnat3
XP_006511568	Nmnat3
XP_006529951	Adipor1
XP_011240052	Dcun1d3
XP_006507744	Dcun1d3
XP_011240050	Dcun1d3
XP_011240051	Dcun1d3
XP_011240053	Dcun1d3
XP_011245777	Gpr82
XP_006515155	Slc26a4
XP_006515154	Slc26a4
XP_006529893	Ubxn4
XP_006529894	Ubxn4
XP_011245776	Gm4907
XP_006502779	Csf3r
XP_011238724	Csf3r
XP_011238723	Csf3r
XP_011238725	Csf3r
XP_006502780	Csf3r
XP_006502781	Csf3r
XP_006502777	Csf3r
XP_006502772	Csf3r
XP_006502775	Csf3r
XP_006502773	Csf3r
XP_006502776	Csf3r
XP_006502771	Csf3r
XP_006502774	Csf3r
XP_006513222	Casp14
XP_006541089	Isg20
XP_006541091	Isg20
XP_006512760	Lace1
XP_006512761	Lace1
XP_006516299	Foxn3
XP_006516297	Foxn3
XP_006516303	Foxn3
XP_006516295	Foxn3
XP_006516296	Foxn3
XP_006516301	Foxn3
XP_006516302	Foxn3
XP_006522522	Cmss1
XP_006522523	Cmss1
XP_011244297	Cmss1
XP_006522524	Cmss1
XP_006525651	Dcc
XP_006530115	Slc7a12
XP_006510665	Clmp
XP_006510666	Clmp
XP_006540921	Mrgpra2b
XP_006531395	Ddx39
XP_006511267	Islr
XP_011241052	Islr
XP_006541262	Dhdh
XP_011241701	Ilvbl
XP_011241702	Ilvbl
XP_006514047	Atp8b3
XP_006516446	Efcab11
XP_006516872	Hecw1
XP_006516876	Hecw1
XP_006516877	Hecw1
XP_006516878	Hecw1
XP_006516879	Hecw1
XP_006516873	Hecw1
XP_006516875	Hecw1
XP_006516874	Hecw1
XP_006529834	Gm6086
XP_006531680	Carns1
XP_006544943	Carns1
XP_006533863	Tubd1
XP_006536353	Olfr23
XP_006532510	Olfr23
XP_006524906	Mrpl14
XP_006524907	Mrpl14
XP_006510172	St3gal4
XP_006510173	St3gal4
XP_006510175	St3gal4
XP_011240731	St3gal4
XP_006510176	St3gal4
XP_011240732	St3gal4
XP_011240733	St3gal4
XP_006510174	St3gal4
XP_011240734	St3gal4
XP_006510171	St3gal4
XP_011240735	St3gal4
XP_006519608	Lrrc63
XP_006519609	Lrrc63
XP_006506843	Zc3hav1
XP_006506844	Zc3hav1
XP_006506842	Zc3hav1
XP_006499138	Aurka
XP_011247105	Cyth1
XP_006532581	Cyth1
XP_006532582	Cyth1
XP_006504715	Mad1l1
XP_006504714	Mad1l1
XP_006499528	Fam171b
XP_011239760	Agk
XP_006506634	Agk
XP_006522161	Zfp148
XP_006522162	Zfp148
XP_011244190	Zfp148
XP_006522163	Zfp148
XP_006522166	Zfp148
XP_006522164	Zfp148
XP_006522165	Zfp148
XP_006514778	Rhbdd3
XP_006514777	Rhbdd3
XP_006521096	Phf21b
XP_006521097	Phf21b
XP_006503581	Akap9
XP_006503582	Akap9
XP_006503583	Akap9
XP_006503584	Akap9
XP_006503585	Akap9
XP_006503586	Akap9
XP_006503587	Akap9
XP_006523740	H2-K1
XP_006523741	H2-K1
XP_006525373	H2-K1
XP_006525374	H2-K1
XP_006525376	H2-K1
XP_006523736	H2-K1
XP_006523743	H2-K1
XP_006523737	H2-K1
XP_006523739	H2-K1
XP_006525370	H2-K1
XP_006525372	H2-K1
XP_011244599	H2-K1
XP_006530437	Cabp1
XP_006530438	Cabp1
XP_006525077	Pi16
XP_011247072	Ksr1
XP_011247073	Ksr1
XP_006532397	Ksr1
XP_006532398	Ksr1
XP_006532399	Ksr1
XP_006524297	Neurl1b
XP_006509509	Cep44
XP_006509510	Cep44
XP_006509508	Cep44
XP_006509511	Cep44
XP_006509513	Cep44
XP_006509515	Cep44
XP_006509514	Cep44
XP_006509512	Cep44
XP_011241997	Efemp1
XP_011241998	Efemp1
XP_006514723	Efemp1
XP_011237695	Scn3a
XP_011237696	Scn3a
XP_011237692	Scn3a
XP_011237693	Scn3a
XP_011237694	Scn3a
XP_006499534	Harbi1
XP_006499533	Harbi1
XP_006518434	Mbnl2
XP_006518435	Mbnl2
XP_006518436	Mbnl2
XP_006518437	Mbnl2
XP_006518438	Mbnl2
XP_006518439	Mbnl2
XP_011243190	Mbnl2
XP_011236719	Mrpl30
XP_006495675	Mrpl30
XP_006529782	Dennd1b
XP_006529779	Dennd1b
XP_006529780	Dennd1b
XP_006529781	Dennd1b
XP_011237746	Pdk1
XP_006504419	Cux1
XP_006504415	Cux1
XP_006504413	Cux1
XP_006504414	Cux1
XP_006504416	Cux1
XP_006504417	Cux1
XP_006524908	Ptx4
XP_006543856	Tdpoz2
XP_011242320	Pole2
XP_006521452	Mettl7a1
XP_006521453	Mettl7a1
XP_011242920	Ddx4
XP_011242921	Ddx4
XP_011242922	Ddx4
XP_011242923	Ddx4
XP_011242924	Ddx4
XP_006517587	Ddx4
XP_006507301	Arnt2
XP_006507302	Arnt2
XP_006507303	Arnt2
XP_011239957	Arnt2
XP_006507305	Arnt2
XP_006507306	Arnt2
XP_006507307	Arnt2
XP_006515447	Actn1
XP_006515448	Actn1
XP_006515450	Actn1
XP_006515452	Actn1
XP_006515449	Actn1
XP_006515451	Actn1
XP_011240950	Plscr5
XP_011240951	Plscr5
XP_011240949	Plscr5
XP_006510800	Plscr5
XP_006510799	Plscr5
XP_006500415	Adal
XP_011238138	Adal
XP_006500418	Adal
XP_006500419	Adal
XP_006500420	Adal
XP_006500421	Adal
XP_006500423	Adal
XP_006500422	Adal
XP_011238139	Adal
XP_006500414	Adal
XP_006500416	Adal
XP_006519000	Erc2
XP_006519001	Erc2
XP_006519005	Erc2
XP_006519006	Erc2
XP_006519007	Erc2
XP_006519008	Erc2
XP_006519009	Erc2
XP_011243351	Erc2
XP_011243352	Erc2
XP_011243353	Erc2
XP_011243354	Erc2
XP_006518995	Erc2
XP_006518996	Erc2
XP_006518997	Erc2
XP_006518998	Erc2
XP_006518999	Erc2
XP_006523798	Cyp4f13
XP_006523799	Cyp4f13
XP_006523797	Cyp4f13
XP_011247547	Spdl1
XP_006534232	Spdl1
XP_006498798	Strc
XP_006498797	Strc
XP_006496328	Ica1l
XP_006496330	Ica1l
XP_006496331	Ica1l
XP_006496334	Ica1l
XP_006496333	Ica1l
XP_011236899	Ica1l
XP_011236900	Ica1l
XP_006496332	Ica1l
XP_011245030	Srbd1
XP_011239622	Wnk1
XP_011239620	Wnk1
XP_011239611	Wnk1
XP_011239612	Wnk1
XP_011239613	Wnk1
XP_011239614	Wnk1
XP_011239615	Wnk1
XP_011239616	Wnk1
XP_011239617	Wnk1
XP_011239618	Wnk1
XP_011239619	Wnk1
XP_011239621	Wnk1
XP_006517983	Gm8279
XP_006506417	4922502D21Rik
XP_006506418	4922502D21Rik
XP_006506549	Pcyox1
XP_006526667	Atl3
XP_011238492	Riiad1
XP_006512627	Hsf2
XP_011248370	Epb41l4b
XP_011248371	Epb41l4b
XP_006538150	Epb41l4b
XP_006518908	Haus4
XP_006535941	AC168977.2
XP_006535657	AC168977.2
XP_006517789	Bdp1
XP_006517788	Bdp1
XP_006525874	Mib1
XP_006525873	Mib1
XP_006525787	Pura
XP_011245162	Pura
XP_006531279	Mast1
XP_006531280	Mast1
XP_006540954	Ntn5
XP_006540955	Ntn5
XP_006540956	Ntn5
XP_006540948	Ntn5
XP_006540950	Ntn5
XP_006540953	Ntn5
XP_006505045	Dync1i1
XP_006516786	Gmnn
XP_006513800	A230046K03Rik
XP_011241773	A230046K03Rik
XP_006513801	A230046K03Rik
XP_006496595	Gmppa
XP_006496596	Gmppa
XP_006496597	Gmppa
XP_006496598	Gmppa
XP_006496602	Gmppa
XP_011237010	Gmppa
XP_006496593	Gmppa
XP_006496594	Gmppa
XP_006496601	Gmppa
XP_006496599	Gmppa
XP_006496600	Gmppa
XP_006517148	Nr2f1
XP_011242775	Nr2f1
XP_006517149	Nr2f1
XP_006512661	Enpp1
XP_006512660	Enpp1
XP_006535217	Sez6l
XP_006535218	Sez6l
XP_006535220	Sez6l
XP_006535219	Sez6l
XP_006535221	Sez6l
XP_011243469	Spert
XP_006519543	Spert
XP_011243470	Spert
XP_006509112	Unc5d
XP_006509113	Unc5d
XP_011240434	Unc5d
XP_006509114	Unc5d
XP_006509115	Unc5d
XP_006509116	Unc5d
XP_006509117	Unc5d
XP_006509118	Unc5d
XP_006509119	Unc5d
XP_006509120	Unc5d
XP_006509121	Unc5d
XP_006510568	Ankrd49
XP_006510566	Ankrd49
XP_006510567	Ankrd49
XP_011249711	Hlcs
XP_006522914	Hlcs
XP_006522915	Hlcs
XP_006522918	Hlcs
XP_006522913	Hlcs
XP_006522919	Hlcs
XP_011245614	Exosc1
XP_011245615	Exosc1
XP_006527320	Exosc1
XP_006512574	Epb41l2
XP_006512569	Epb41l2
XP_006512570	Epb41l2
XP_006512571	Epb41l2
XP_006512572	Epb41l2
XP_006512573	Epb41l2
XP_006512576	Epb41l2
XP_006512577	Epb41l2
XP_006512578	Epb41l2
XP_006512579	Epb41l2
XP_006512580	Epb41l2
XP_006512582	Epb41l2
XP_006506592	Ndufb2
XP_006509186	Letm2
XP_006509187	Letm2
XP_006509188	Letm2
XP_006509189	Letm2
XP_006509190	Letm2
XP_011245102	Gramd3
XP_006525557	Gramd3
XP_011245103	Gramd3
XP_006520347	Triobp
XP_006520348	Triobp
XP_011243709	Triobp
XP_006520349	Triobp
XP_006520350	Triobp
XP_006520354	Triobp
XP_006518902	Ttc5
XP_006500933	Ampd2
XP_011238287	Ampd2
XP_006500934	Ampd2
XP_006500931	Ampd2
XP_011240898	Vstm5
XP_011240897	Vstm5
XP_006518018	Oit1
XP_006518017	Oit1
XP_011243038	Oit1
XP_006518013	Oit1
XP_006518016	Oit1
XP_006518015	Oit1
XP_006518014	Oit1
XP_006540493	Yif1b
XP_006540494	Yif1b
XP_006540492	Yif1b
XP_006524023	Cyp4f17
XP_006524024	Cyp4f17
XP_006524025	Cyp4f17
XP_011244640	Cyp4f17
XP_006524022	Cyp4f17
XP_006505683	Gimap1
XP_011240236	Anapc15
XP_011240237	Anapc15
XP_006508346	Anapc15
XP_006508345	Anapc15
XP_006508347	Anapc15
XP_006508348	Anapc15
XP_011240232	Anapc15
XP_006508343	Anapc15
XP_011240233	Anapc15
XP_011240231	Anapc15
XP_011240235	Anapc15
XP_006508342	Anapc15
XP_011240234	Anapc15
XP_006536800	Tcp11
XP_006536801	Tcp11
XP_006536802	Tcp11
XP_006524073	Tcp11
XP_006524074	Tcp11
XP_006524075	Tcp11
XP_006536803	Tcp11
XP_006536806	Tcp11
XP_006524079	Tcp11
XP_006524076	Tcp11
XP_006522837	Pla1a
XP_006522835	Pla1a
XP_006522834	Pla1a
XP_011244658	Plekhh2
XP_011244659	Plekhh2
XP_006524058	Plekhh2
XP_006524059	Plekhh2
XP_011244660	Plekhh2
XP_006524057	Plekhh2
XP_006524056	Plekhh2
XP_006531686	Brms1
XP_006515506	Ccnk
XP_006515507	Ccnk
XP_006515508	Ccnk
XP_006512689	Sim1
XP_006512691	Sim1
XP_006512692	Sim1
XP_006512693	Sim1
XP_006512690	Sim1
XP_006511604	Celf6
XP_006511605	Celf6
XP_011241136	Celf6
XP_006511606	Celf6
XP_006511607	Celf6
XP_006511608	Celf6
XP_006511609	Celf6
XP_006511610	Celf6
XP_006511603	Celf6
XP_011250255	Agap2
XP_011250256	Agap2
XP_006513620	Agap2
XP_006513621	Agap2
XP_006513622	Agap2
XP_006513624	Agap2
XP_006513626	Agap2
XP_006533412	Odf4
XP_006529490	Dyrk3
XP_006499079	Raly
XP_006499077	Raly
XP_006499076	Raly
XP_006499078	Raly
XP_006531666	Ddx3y
XP_011246894	Ddx3y
XP_006531670	Ddx3y
XP_006516033	Eml5
XP_006516035	Eml5
XP_006524936	Dhx16
XP_006526545	Neto1
XP_006526543	Neto1
XP_006526544	Neto1
XP_006496264	1700019D03Rik
XP_006496261	1700019D03Rik
XP_006496262	1700019D03Rik
XP_011236868	1700019D03Rik
XP_006496263	1700019D03Rik
XP_006507550	Sh2b1
XP_006507548	Sh2b1
XP_006507545	Sh2b1
XP_006507544	Sh2b1
XP_006507543	Sh2b1
XP_006507541	Sh2b1
XP_006544507	Cdhr4
XP_003688917	Cdhr4
XP_011246668	Plcg2
XP_011248369	Ccnc
XP_006517019	Nol8
XP_006517021	Nol8
XP_006517020	Nol8
XP_006519090	Olfr732
XP_006528666	Armcx2
XP_006528663	Armcx2
XP_006528665	Armcx2
XP_011239816	Hnrnpf
XP_006506892	Hnrnpf
XP_006498457	4933433C11Rik
XP_011237505	4933433C11Rik
XP_006531671	Eif2s3y
XP_011246895	Eif2s3y
XP_006531672	Eif2s3y
XP_006520991	Zfp647
XP_011243919	Zfp647
XP_006520992	Zfp647
XP_006500405	Ckap5
XP_006500407	Ckap5
XP_006500406	Ckap5
XP_011247896	Prdm8
XP_006535347	Prdm8
XP_006529137	Hdlbp
XP_006529138	Hdlbp
XP_006529139	Hdlbp
XP_006529140	Hdlbp
XP_011246918	Sipa1
XP_006531763	Sipa1
XP_006531762	Sipa1
XP_006531245	Rbm34
XP_011246528	Ccdc63
XP_011246524	Ccdc63
XP_011246525	Ccdc63
XP_011246526	Ccdc63
XP_011246527	Ccdc63
XP_011246529	Ccdc63
XP_011246530	Ccdc63
XP_011246531	Ccdc63
XP_006530451	Ccdc63
XP_011246550	Med13l
XP_006530560	Med13l
XP_006530559	Med13l
XP_006521966	Yeats2
XP_006521967	Yeats2
XP_006521968	Yeats2
XP_006521965	Yeats2
XP_011242553	Akr1c14
XP_006500116	Cdca7
XP_006530765	Hhip
XP_006502354	Bcl9
XP_006502355	Bcl9
XP_006502353	Bcl9
XP_006502352	Bcl9
XP_006502351	Bcl9
XP_006496813	Rasal2
XP_006496814	Rasal2
XP_006496815	Rasal2
XP_006525967	9430020K01Rik
XP_006525966	9430020K01Rik
XP_006541255	Fuz
XP_006541254	Fuz
XP_006541256	Fuz
XP_006541257	Fuz
XP_006515710	Zfyve26
XP_006528333	Pbdc1
XP_006536743	Wdr46
XP_006524760	Wdr46
XP_006537474	Wdr46
XP_006525494	Wdr46
XP_006531004	Mthfsd
XP_006531000	Mthfsd
XP_006531002	Mthfsd
XP_006531003	Mthfsd
XP_006531001	Mthfsd
XP_006530998	Mthfsd
XP_006522110	Rtp2
XP_006529212	Inpp5d
XP_006529215	Inpp5d
XP_006529213	Inpp5d
XP_006529214	Inpp5d
XP_006536464	Cbx7
XP_006521210	Cbx7
XP_006521207	Cbx7
XP_006521211	Cbx7
XP_006540631	Asb7
XP_006540630	Asb7
XP_006509814	Sh2d4a
XP_006529039	Cypt3
XP_006497639	Malrd1
XP_006512833	Bend3
XP_006512832	Bend3
XP_006512834	Bend3
XP_006532417	Llgl1
XP_006509379	Zfp42
XP_011240488	Zfp42
XP_011241154	1700102P08Rik
XP_006511691	1700102P08Rik
XP_006532587	Psmc3ip
XP_006517758	Mast4
XP_006517760	Mast4
XP_006517756	Mast4
XP_006517757	Mast4
XP_011242973	Mast4
XP_006517761	Mast4
XP_011242972	Mast4
XP_006517764	Mast4
XP_006517765	Mast4
XP_006517767	Mast4
XP_006517768	Mast4
XP_006517766	Mast4
XP_011242976	Mast4
XP_011242975	Mast4
XP_006517769	Mast4
XP_006517770	Mast4
XP_011242974	Mast4
XP_006526415	Spinkl
XP_006510051	Dnmt1
XP_011240695	Dnmt1
XP_006514327	Uhrf1bp1l
XP_006509751	Ano8
XP_006509749	Ano8
XP_006509750	Ano8
XP_006509753	Ano8
XP_011237158	Nvl
XP_006497027	Nvl
XP_011237159	Nvl
XP_006516833	Fars2
XP_006516832	Fars2
XP_011242647	Fars2
XP_006516835	Fars2
XP_011238589	Igsf3
XP_006502405	Igsf3
XP_006502406	Igsf3
XP_006496546	Fam134a
XP_006532288	Gip
XP_006532287	Gip
XP_006519057	Synb
XP_011243364	Synb
XP_006519058	Synb
XP_006519060	Synb
XP_006519055	Synb
XP_006519059	Synb
XP_006499057	Ptprj
XP_006499054	Ptprj
XP_006499055	Ptprj
XP_006499056	Ptprj
XP_011245100	Kctd1
XP_006525548	Kctd1
XP_006522538	Efcab1
XP_011250230	Kif17
XP_011250231	Kif17
XP_011250232	Kif17
XP_011250233	Kif17
XP_011250235	Kif17
XP_011250239	Kif17
XP_011250240	Kif17
XP_006520955	Wnt10b
XP_006520954	Wnt10b
XP_011244561	Ddr1
XP_006523600	Ddr1
XP_006523598	Ddr1
XP_011236424	Ddr1
XP_011249584	Ddr1
XP_006523599	Ddr1
XP_006523596	Ddr1
XP_006523601	Ddr1
XP_006523597	Ddr1
XP_006520470	Dmc1
XP_006520472	Dmc1
XP_006510431	Olfr829
XP_011247147	Srebf1
XP_006532777	Srebf1
XP_006532778	Srebf1
XP_006532779	Srebf1
XP_006532780	Srebf1
XP_006530953	Elmo3
XP_006530954	Elmo3
XP_006528276	Cldn34b4
XP_006528277	Cldn34b4
XP_006534549	Spns3
XP_011247613	Spns3
XP_006506686	Rarres2
XP_006506687	Rarres2
XP_011239769	Rarres2
XP_006536771	Kank3
XP_006537502	Kank3
XP_006525503	Kank3
XP_006525238	Kank3
XP_006515588	Rdh11
XP_011242053	Pnpt1
XP_006496021	Aamp
XP_006496020	Aamp
XP_006533146	Llgl2
XP_006533147	Llgl2
XP_006533148	Llgl2
XP_006533149	Llgl2
XP_006533150	Llgl2
XP_006530642	Dok4
XP_006531548	Il34
XP_006531549	Il34
XP_006531542	Il34
XP_006531543	Il34
XP_006531544	Il34
XP_011246846	Il34
XP_006531545	Il34
XP_006531546	Il34
XP_006531547	Il34
XP_006506334	Lmod3
XP_006506333	Lmod3
XP_006506598	Nat8
XP_006506600	Nat8
XP_006506599	Nat8
XP_006534213	Dnah17
XP_006534214	Dnah17
